security operations	Inc.	none
Scott Register	Security Group	none
botnet C	block traffic	none
end-to-end production network security infrastructures	environment drift	none
customers	able	none
revenues	fiscal year	none
enterprises	governments	none
security information	number	none
platform	operational security effectiveness	none
time	organization	none
live networks	Threat Simulator breach	none
security posture	value	none
bad IP addresses	line-rate speeds	none
integral element	exploits	none
organizations	clear remediation steps	none
effective Today	Security Group	none
malicious traffic	ThreatARMOR	none
domains	ThreatARMOR	none
ongoing security posture	time	none
changes	exploitable vulnerability	none
security operations	operational security effectiveness	none
network	botnet C	none
organizations	gaps	none
security operations	network	none
security capabilities	point	none
gain actionable insight	gaps	none
capable products	Security breaches	none
related group	automated security assessment	none
unused IP space /	internal devices	none
good security hygiene	attack simulation	none
validation	cost	none
someone	IT	none
security capabilities	market research firm Enterprise Management	none
today	enterprises	none
Ixia Solutions Group	effective Today	none
IT solutions provider Sayers	safe	none
platform	NYSE	none
organizations	value	none
security operations teams	attack simulation	none
alerts	%	none
SIEM tools	network	none
change	clear remediation steps	none
block traffic	ThreatARMOR	none
operational security effectiveness	Breach Defense	none
research director	limited visibility	none
information	available	none
related group	patented recommendation engine	none
today	SecOps	none
energy	Customers	none
defenses	regular basis	none
Keysight ’	Threat Simulator delivers actionable recommendations	none
respondents	respondents security products	none
organizations	test-based evidence	none
vice president	Security Group	none
service providers	Breach Defense	none
%	survey respondents security solution	none
service providers	Inc.	none
Security operations	organizations	none
security teams security solutions	vice president	none
attacks	day-to-day security operations	none
line-rate speeds	block traffic	none
changes	security operations teams	none
security infrastructure	ThreatARMOR	none
security operations	effectiveness	none
security testing	vulnerabilities	none
security teams	network	none
Security Tools	Threat Simulator solution	none
line-rate speeds	unused IP space /	none
general electronics end markets	Customers	none
security products	safe	none
enterprise security operations	security tools effectiveness	none
attacks	network	none
domains	unused IP space /	none
SecOps	KEYS	none
effective Today	vice president	none
respondents security products	test-based evidence	none
respondents	security	none
number	malicious traffic	none
design simulation	validation	none
Scott Register	vice president	none
security teams	Ixia Solutions Group	none
good security hygiene	exploitable vulnerability	none
Keysight ’	vulnerabilities	none
Breach Defense	governments	none
IP addresses	network	none
related group	someone	none
Intended Keysight	Threat Simulator solution	none
continuous	gaps	none
surface	alerts	none
platform	KEYS	none
traffic	unused IP space /	none
event management	SIEM	none
automotive	semiconductor	none
Scott Register	Today	none
detailed recommendations	day-to-day security operations	none
NYSE	world	none
attack	organizations	none
security operations	new platform	none
breach	survey respondents security solution	none
platform	Inc.	none
aerospace	semiconductor	none
patented recommendation engine	continuous	none
platform	innovation	none
attacks	detect security gaps	none
security skills	Security breaches	none
today	NYSE	none
C servers	botnet C	none
validation	test	none
Inc.	world	none
solution	value	none
security configurations	environment drift	none
Inc.	KEYS	none
someone	organizations	none
related group	change	none
recent Keysight Security Operations Effectiveness survey	breach	none
Ixia Solutions Group	network	none
security tools	method	none
SecOps	Breach Defense	none
time	research director	none
end-to-end production network security infrastructures	IT	none
flood	cyber threats	none
patented recommendation engine	clear remediation steps	none
alerts	SIEM	none
threat intelligence gateway	Threat Simulator	none
validation	networks	none
related group	continuous	none
technology company	security operations	none
event management	%	none
offerings	solutions	none
Threat Simulator	Keysight	none
general electronics end markets	aerospace	none
bad IP addresses	domains	none
security operations	Breach Defense	none
time	limited visibility	none
Keysight	ThreatARMOR	none
SecOps	operational security effectiveness	none
botnet C	ThreatARMOR	none
KEYS	Breach Defense	none
exploits	effectiveness	none
automated security assessment	gaps	none
organization	risk management	none
Intended Keysight	Threat Simulator Delivers Confidence	none
%	ThreatARMOR	none
related group	organizations	none
security information	malicious traffic	none
governments	world	none
Threat Simulator	gaps	none
SIEM tools	malicious IP	none
market	Keysight	none
capable products	misconfigurations	none
today	operational security effectiveness	none
domains	line-rate speeds	none
service providers	world	none
Security Group	security solutions	none
respondents security products	%	none
security tools	security tools effectiveness	none
market	offerings	none
energy	aerospace	none
surface	security information	none
SecOps	governments	none
safe	next	none
Today	Security Group	none
Keysight	optimization	none
Good security tools	survey respondents security solution	none
breach	Good security tools	none
respondents	security posture	none
validation	electronic products	none
event management	alerts	none
technology company	Breach Defense	none
today	technology company	none
test	networks	none
surface	ThreatARMOR	none
gaps security posture	gaps	none
offerings	cost	none
end-to-end production network security infrastructures	automated security assessment	none
market	test	none
Keysight ’	real-time threat intelligence	none
networks	electronic products	none
IP addresses	internal devices	none
malicious intent	patented recommendation engine	none
alerts	ThreatARMOR	none
related group	gaps	none
bad IP addresses	botnet C	none
energy	semiconductor	none
C servers	geography	none
security operations	world	none
someone	result	none
C servers	domains	none
optimization	networks	none
safe	Doug Close	none
someone	end-to-end production network security infrastructures	none
malicious intent	environment drift	none
attack	complex network environment	none
risk management	research director	none
attacks	Threat Simulator breach	none
day	safe	none
geography	traffic	none
IP addresses	geography	none
operational security effectiveness	world	none
effective Today	security teams security solutions	none
IT solutions provider Sayers	senior vice president	none
unused IP space /	block traffic	none
Security operations	cyber threats	none
botnet C	internal devices	none
solution	company	none
event management	security infrastructure	none
Keysight	solutions	none
domains	internal devices	none
event management	security information	none
solutions	optimization	none
event management	malicious traffic	none
enterprises	platform	none
security operations	KEYS	none
test-based evidence	security	none
NYSE	Inc.	none
operational security effectiveness	KEYS	none
organizations	environment drift	none
detect security gaps	powerful advantage	none
test	cost	none
automated security assessment	clear remediation steps	none
security	heart	none
cloud environments	electronic products	none
clear remediation steps	gaps	none
security teams security solutions	continuous basis	none
patented recommendation engine	result	none
SecOps	world	none
Keysight Network Applications	security teams security solutions	none
SIEM	%	none
cloud environments	optimization	none
security configurations	continuous	none
organizations	continuous	none
due	Security breaches	none
malicious intent	result	none
cloud environments	market	none
energy	general electronics end markets	none
misconfigurations	security skills	none
malicious intent	end-to-end production network security infrastructures	none
network	traffic	none
organizations	cyber threats	none
networks	cost	none
attacks	new platform	none
respondents security products	security	none
change	continuous	none
security operations teams	exploitable vulnerability	none
enterprises	innovation	none
environment drift	continuous	none
domains	botnet C	none
related group	IT	none
Paula Musich	security	none
issue	heart	none
SIEM tools	domains	none
end-to-end production network security infrastructures	clear remediation steps	none
respondents	company	none
bridging gaps	customers	none
network	internal devices	none
regular basis	changes	none
change	IT	none
change	organizations	none
end-to-end production network security infrastructures	gaps	none
end-to-end production network security infrastructures	change	none
security teams security solutions	Security Group	none
market research firm Enterprise Management	limited visibility	none
limited visibility	point	none
malicious intent	automated security assessment	none
addition	Threat Simulator	none
IP addresses	line-rate speeds	none
security	point	none
service providers	SecOps	none
lack	security skills	none
IP addresses	traffic	none
geography	block traffic	none
IT	result	none
automated security assessment	continuous	none
security operations	gaps	none
validation	optimization	none
environment drift	result	none
security capabilities	ongoing security posture	none
technology company	operational security effectiveness	none
geography	unused IP space /	none
Security Tools	Threat Simulator Delivers Confidence	none
security	people	none
survey respondents	breach	none
general electronics end markets	semiconductor	none
good security hygiene	top	none
security teams	Today	none
malicious IP	botnet C	none
vice president	security solutions	none
service providers	governments	none
security configurations	gaps	none
IP addresses	malicious IP	none
Security Group	network	none
vulnerabilities	Threat Simulator delivers actionable recommendations	none
ongoing security posture	security	none
technology company	KEYS	none
gaps security posture	gain actionable insight	none
design simulation	networks	none
organizations	complex network environment	none
risk management	market research firm Enterprise Management	none
bridging gaps	powerful advantage	none
security infrastructure	%	none
good security hygiene	defenses	none
traffic	ThreatARMOR	none
market	electronic products	none
security operations	Threat Simulator breach	none
IP addresses	SIEM tools	none
design simulation	solutions	none
security operations	exploits	none
top	regular basis	none
exploits	Threat Simulator breach	none
customers	powerful advantage	none
attacks	powerful advantage	none
line-rate speeds	ThreatARMOR	none
operational security	network	none
Paula Musich	risk management	none
today	Breach Defense	none
ongoing security posture	risk management	none
security teams	Security Group	none
internal devices	ThreatARMOR	none
C servers	traffic	none
automated security assessment	patented recommendation engine	none
organization	limited visibility	none
security information	SIEM	none
C servers	internal devices	none
real-time threat intelligence	Threat Simulator delivers actionable recommendations	none
attacks	exploits	none
ongoing security posture	market research firm Enterprise Management	none
security operations	attack simulation solution	none
automotive	aerospace	none
cybersecurity	security products	none
organization	research director	none
SIEM	ThreatARMOR	none
flood	Security operations	none
market	optimization	none
worldwide communications	semiconductor	none
automotive	defense	none
bad IP addresses	block traffic	none
integral element	new platform	none
automated security assessment	security configurations	none
ongoing security posture	research director	none
%	malicious traffic	none
security capabilities	organization	none
defense	semiconductor	none
detect security gaps	day-to-day security operations	none
organizations	patented recommendation engine	none
today	security operations	none
someone	security configurations	none
general electronics end markets	automotive	none
IT	clear remediation steps	none
service providers	KEYS	none
security information	alerts	none
operational security	new platform	none
Scott Register	network	none
security information	ThreatARMOR	none
solution	organizations	none
vice president	Today	none
environment drift	gaps	none
attacks	operational security	none
service providers	platform	none
SIEM tools	traffic	none
KEYS	world	none
Security operations teams	cyber threats	none
event management	ThreatARMOR	none
end-to-end production network security infrastructures	continuous	none
recent Keysight Security Operations Effectiveness survey	survey respondents security solution	none
effectiveness	attack simulation solution	none
general electronics end markets	defense	none
operational security effectiveness	innovation	none
exploits	network	none
Security Tools	Intended Keysight	none
SIEM tools	block traffic	none
operational security effectiveness	NYSE	none
cybersecurity	Doug Close	none
enterprise security operations	organization	none
easy task	live network	none
able	powerful advantage	none
Keysight	electronic products	none
security operations	NYSE	none
Ixia Solutions Group	Today	none
IP addresses	block traffic	none
information	www.keysight.com	none
addition	Keysight	none
solutions	electronic products	none
live networks	new platform	none
changes	attack simulation	none
automotive	Customers	none
live networks	operational security	none
integral element	security operations	none
bad IP addresses	malicious IP	none
security testing	organizations	none
domains	block traffic	none
aerospace	Customers	none
security testing	respondents	none
day-to-day security operations	powerful advantage	none
recent Keysight Security Operations Effectiveness survey	Good security tools	none
security capabilities	time	none
attacks	live networks	none
NYSE	Breach Defense	none
coverage gaps	easy task	none
clear remediation steps	security configurations	none
malicious intent	IT	none
bad IP addresses	ThreatARMOR	none
organizations security	organizations	none
market	design simulation	none
cloud environments	 	none
malicious intent	change	none
offerings	optimization	none
market	solutions	none
service providers	innovation	none
continuous basis	Today	none
internal devices	block traffic	none
Paula Musich	research director	none
test	electronic products	none
%	vulnerabilities	none
regular basis	security operations teams	none
worldwide communications	aerospace	none
worldwide communications	Customers	none
service providers	operational security effectiveness	none
surface	security infrastructure	none
SIEM tools	botnet C	none
today	Inc.	none
good security hygiene	changes	none
SecOps	NYSE	none
domains	network	none
lack	capable products	none
integral element	effectiveness	none
today	governments	none
unused IP space /	ThreatARMOR	none
innovation	governments	none
related group	security configurations	none
Keysight	fiscal year	none
exploits	operational security	none
IT	patented recommendation engine	none
top	attack simulation	none
Threat Simulator Delivers Confidence	Threat Simulator solution	none
cloud environments	offerings	none
patented recommendation engine	environment drift	none
top	changes	none
bad IP addresses	internal devices	none
security teams	continuous basis	none
flood	organizations	none
customers	detailed recommendations	none
bad IP addresses	traffic	none
today	innovation	none
security infrastructure	malicious traffic	none
Today	security solutions	none
integral element	network	none
threat intelligence gateway	Breach Defense SecOps platform	none
Inc.	Breach Defense	none
service providers	technology company	none
traffic	block traffic	none
innovation	KEYS	none
good security hygiene	security operations teams	none
Security operations	complex network environment	none
change	result	none
IP addresses	bad IP addresses	none
test	optimization	none
IT solutions provider Sayers	security products	none
enterprises	Breach Defense	none
top	exploitable vulnerability	none
due	security skills	none
threat intelligence gateway	ThreatARMOR	none
continuous basis	vice president	none
SIEM tools	unused IP space /	none
network	new platform	none
integral element	attack simulation solution	none
security operations	governments	none
clear remediation steps	environment drift	none
network	security solutions	none
clear remediation steps	continuous	none
issue	people	none
Ixia Solutions Group	Security Group	none
Threat Simulator	gaps security posture	none
addition	Breach Defense SecOps platform	none
Security operations teams	complex network environment	none
operational security effectiveness	Inc.	none
design simulation	Keysight	none
live networks	effectiveness	none
Doug Close	senior vice president	none
effective Today	security solutions	none
live networks	network	none
time	market research firm Enterprise Management	none
technology company	governments	none
lack	Security breaches	none
organizations	company	none
someone	patented recommendation engine	none
related group	environment drift	none
research director	point	none
survey respondents	recent Keysight Security Operations Effectiveness survey	none
security	limited visibility	none
network	Threat Simulator breach	none
SIEM	number	none
event management	surface	none
risk management	point	none
platform	security operations	none
effective Today	network	none
solution	respondents	none
related group	result	none
attack	Security operations teams	none
change	security configurations	none
Threat Simulator	ThreatARMOR	none
technology company	NYSE	none
security operations	gain actionable insight	none
bad IP addresses	unused IP space /	none
solutions	networks	none
network	ThreatARMOR	none
Inc.	governments	none
security posture	organizations	none
security testing	security posture	none
offerings	validation	none
energy	automotive	none
security teams security solutions	security solutions	none
network	block traffic	none
SIEM tools	line-rate speeds	none
security teams	Scott Register	none
related group	clear remediation steps	none
geography	botnet C	none
organizations	%	none
effective Today	Today	none
Ixia Solutions Group	Keysight Network Applications	none
SecOps	enterprises	none
solutions	cost	none
enterprise security operations	method	none
capable products	security skills	none
IP addresses	domains	none
security tools effectiveness	organization	none
attacks	bridging gaps	none
Breach Defense	world	none
platform	governments	none
automated security assessment	result	none
cloud environments	design simulation	none
offerings	design simulation	none
safe	organization	none
breach	%	none
coverage gaps	live network	none
solution	%	none
due	capable products	none
IT	continuous	none
attacks	able	none
Scott Register	continuous basis	none
Ixia Solutions Group	security teams security solutions	none
domains	traffic	none
Keysight Network Applications	security solutions	none
C servers	ThreatARMOR	none
C servers	network	none
enterprises	KEYS	none
C servers	line-rate speeds	none
available	www.keysight.com	none
time	security	none
someone	continuous	none
SIEM tools	ThreatARMOR	none
platform	world	none
organizations	vulnerabilities	none
continuous basis	Security Group	none
ongoing security posture	organization	none
security teams security solutions	network	none
security configurations	result	none
market research firm Enterprise Management	research director	none
security testing	value	none
Threat Simulator	security operations	none
value	company	none
solutions	test	none
line-rate speeds	internal devices	none
operational security effectiveness	governments	none
respondents security products	organizations	none
Scott Register	security solutions	none
security capabilities	Paula Musich	none
Ixia Solutions Group	Scott Register	none
someone	change	none
security	research director	none
cybersecurity	senior vice president	none
market research firm Enterprise Management	point	none
security capabilities	security	none
IT	gaps	none
related group	end-to-end production network security infrastructures	none
operational security	effectiveness	none
time	point	none
Keysight Network Applications	Security Group	none
surface	%	none
Ixia Solutions Group	vice president	none
C servers	malicious IP	none
security capabilities	risk management	none
malicious intent	gaps	none
end-to-end production network security infrastructures	patented recommendation engine	none
Good security tools	%	none
worldwide communications	automotive	none
detect security gaps	detailed recommendations	none
respondents	vulnerabilities	none
line-rate speeds	botnet C	none
bridging gaps	detailed recommendations	none
IP addresses	botnet C	none
organizations security	respondents	none
end-to-end production network security infrastructures	organizations	none
C servers	block traffic	none
security tools	organization	none
service providers	today	none
NYSE	governments	none
technology company	innovation	none
change	gaps	none
vice president	network	none
IP addresses	unused IP space /	none
survey respondents	%	none
customers	day-to-day security operations	none
organizations security	security	none
security operations	live networks	none
worldwide communications	defense	none
security teams security solutions	Today	none
design simulation	test	none
operational security	Threat Simulator breach	none
malicious intent	clear remediation steps	none
SIEM tools	geography	none
Paula Musich	organization	none
SIEM tools	internal devices	none
optimization	cost	none
IT solutions provider Sayers	Doug Close	none
malicious IP	block traffic	none
next	organization	none
Keysight	test	none
defenses	top	none
integral element	operational security	none
Threat Simulator	Breach Defense SecOps platform	none
end-to-end production network security infrastructures	security configurations	none
line-rate speeds	network	none
bad IP addresses	geography	none
attack simulation	exploitable vulnerability	none
regular basis	exploitable vulnerability	none
solution	vulnerabilities	none
Threat Simulator	gain actionable insight	none
technology company	enterprises	none
misconfigurations	Security breaches	none
enterprises	operational security effectiveness	none
technology company	Inc.	none
validation	Keysight	none
organizations security	respondents security products	none
organization	market research firm Enterprise Management	none
risk management	security	none
Keysight Network Applications	continuous basis	none
security teams	security solutions	none
security infrastructure	number	none
KEYS	governments	none
cloud environments	networks	none
cloud environments	validation	none
organizations	Security operations teams	none
defense	Customers	none
defenses	exploitable vulnerability	none
today	KEYS	none
organizations	security	none
Ixia Solutions Group	security solutions	none
risk management	limited visibility	none
patented recommendation engine	gaps	none
enterprises	security operations	none
malicious IP	internal devices	none
IT	security configurations	none
enterprises	NYSE	none
SecOps	Inc.	none
security capabilities	research director	none
Scott Register	Keysight Network Applications	none
Keysight	networks	none
IP addresses	C servers	none
number	ThreatARMOR	none
IT solutions provider Sayers	cybersecurity	none
addition	threat intelligence gateway	none
security teams	effective Today	none
Keysight	revenues	none
respondents	value	none
security	market research firm Enterprise Management	none
NYSE	innovation	none
technology company	platform	none
continuous basis	security solutions	none
attack simulation solution	new platform	none
security posture	company	none
market	validation	none
organizations	result	none
test-based evidence	%	none
SIEM	malicious traffic	none
offerings	Keysight	none
organizations security	test-based evidence	none
ongoing security posture	limited visibility	none
continuous basis	network	none
value	%	none
SIEM tools	bad IP addresses	none
cloud environments	cost	none
value	vulnerabilities	none
security tools effectiveness	method	none
security products	senior vice president	none
real-time threat intelligence	vulnerabilities	none
automated security assessment	IT	none
exploits	live networks	none
Ixia Solutions Group	continuous basis	none
Inc.	innovation	none
attack	cyber threats	none
security testing	%	none
automated security assessment	organizations	none
enterprise security operations	security tools	none
effective Today	Keysight Network Applications	none
detect security gaps	bridging gaps	none
respondents	test-based evidence	none
time	risk management	none
Keysight Network Applications	network	none
Keysight Network Applications	Today	none
Paula Musich	limited visibility	none
security teams	Keysight Network Applications	none
patented recommendation engine	security configurations	none
alerts	security infrastructure	none
geography	internal devices	none
recent Keysight Security Operations Effectiveness survey	%	none
security posture	vulnerabilities	none
SecOps	technology company	none
design simulation	cost	none
offerings	networks	none
design simulation	optimization	none
today	world	none
alerts	malicious traffic	none
energy	defense	none
C servers	unused IP space /	none
result	gaps	none
network	unused IP space /	none
flood	attack	none
malicious IP	network	none
technology company	world	none
company	%	none
security information	security infrastructure	none
security products	Doug Close	none
service providers	NYSE	none
C servers	bad IP addresses	none
service providers	security operations	none
integral element	live networks	none
effective Today	Scott Register	none
alerts	number	none
threat intelligence gateway	Keysight	none
security teams	vice president	none
Paula Musich	time	none
security operations	operational security	none
flood	complex network environment	none
respondents	organizations	none
Paula Musich	point	none
offerings	electronic products	none
malicious intent	continuous	none
security operations	gaps security posture	none
surface	SIEM	none
able	day-to-day security operations	none
IT	organizations	none
malicious intent	someone	none
exploits	attack simulation solution	none
lack	misconfigurations	none
respondents	%	none
change	patented recommendation engine	none
semiconductor	Customers	none
malicious intent	related group	none
automated security assessment	change	none
cloud environments	solutions	none
effectiveness	Threat Simulator breach	none
detect security gaps	customers	none
attacks	attack simulation solution	none
security operations	innovation	none
effective Today	continuous basis	none
traffic	internal devices	none
flood	Security operations teams	none
defenses	attack simulation	none
organizations	security configurations	none
detailed recommendations	able	none
someone	environment drift	none
Scott Register	security teams security solutions	none
energy	worldwide communications	none
surface	number	none
IP addresses	ThreatARMOR	none
company	vulnerabilities	none
network	effectiveness	none
result	continuous	none
integral element	Threat Simulator breach	none
platform	Breach Defense	none
innovation	Breach Defense	none
bridging gaps	day-to-day security operations	none
bridging gaps	able	none
attacks	security operations	none
malicious IP	unused IP space /	none
enterprises	Inc.	none
day	organization	none
due	lack	none
change	environment drift	none
ongoing security posture	point	none
organization	security	none
IT	environment drift	none
aerospace	defense	none
number	%	none
top	security operations teams	none
detailed recommendations	powerful advantage	none
organization	point	none
effectiveness	new platform	none
cybersecurity	safe	none
Keysight Network Applications	vice president	none
geography	ThreatARMOR	none
malicious IP	domains	none
SecOps	security operations	none
organization	method	none
Keysight	cost	none
security teams	security teams security solutions	none
general electronics end markets	worldwide communications	none
defenses	changes	none
malicious intent	organizations	none
solution	security posture	none
security	%	none
attacks	customers	none
security	issue	none
malicious IP	ThreatARMOR	none
security posture	%	none
domains	geography	none
market	networks	none
Paula Musich	market research firm Enterprise Management	none
Breach Defense SecOps platform	Keysight	none
line-rate speeds	geography	none
offerings	test	none
addition	ThreatARMOR	none
bad IP addresses	network	none
regular basis	attack simulation	none
Threat Simulator breach	new platform	none
operational security	attack simulation solution	none
cloud environments	test	none
unused IP space /	botnet C	none
attacks	effectiveness	none
malicious IP	traffic	none
Today	network	none
today	platform	none
clear remediation steps	result	none
safe	senior vice president	none
SecOps	platform	none
SIEM tools	C servers	none
attack simulation solution	Threat Simulator breach	none
live networks	attack simulation solution	none
end-to-end production network security infrastructures	result	none
Security operations	Security operations teams	none
attacks	integral element	none
heart	people	none
security testing	company	none
security information	%	none
exploits	new platform	none
someone	automated security assessment	none
someone	gaps	none
optimization	electronic products	none
SIEM	security infrastructure	none
someone	clear remediation steps	none
enterprises	world	none
surface	malicious traffic	none
attacks	detailed recommendations	none
market	cost	none
malicious intent	security configurations	none
defenses	security operations teams	none
automated security assessment	environment drift	none
due	misconfigurations	none
attack	Security operations	none
event management	number	none
network	geography	none
NYSE	KEYS	none
cyber threats	complex network environment	none
service providers	enterprises	none
design simulation	electronic products	none
detect security gaps	able	none
day	next	none
traffic	botnet C	none
cost	electronic products	none
organizations security	%	none
good security hygiene	regular basis	none
ongoing security posture	Paula Musich	none
Breach Defense SecOps platform	ThreatARMOR	none
solution	security testing	none
malicious IP	line-rate speeds	none
SecOps	innovation	none
line-rate speeds	traffic	none
validation	solutions	none
security capabilities	limited visibility	none
survey respondents	Good security tools	none
malicious IP	geography	none
survey respondents	survey respondents security solution	none
network	attack simulation solution	none
innovation	world	none